image_id,label,fertilizer
203007.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203008.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203009.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203010.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203011.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203012.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203013.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203014.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203015.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203016.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203017.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203018.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203019.jpg,hispa,Balanced npk fertilizer[30-10-10]
203020.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
203021.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203022.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203023.jpg,hispa,Balanced npk fertilizer[30-10-10]
203024.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203025.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203026.jpg,hispa,Balanced npk fertilizer[30-10-10]
203027.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203028.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203029.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203030.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203031.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203032.jpg,normal,
203033.jpg,hispa,Balanced npk fertilizer[30-10-10]
203034.jpg,hispa,Balanced npk fertilizer[30-10-10]
203035.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
203036.jpg,hispa,Balanced npk fertilizer[30-10-10]
203037.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203038.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203039.jpg,normal,
203040.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203041.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
203042.jpg,normal,
203043.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203044.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203045.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203046.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203047.jpg,normal,
203048.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203049.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203050.jpg,hispa,Balanced npk fertilizer[30-10-10]
203051.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203052.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203053.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203054.jpg,normal,
203055.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203056.jpg,hispa,Balanced npk fertilizer[30-10-10]
203057.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203058.jpg,normal,
203059.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203060.jpg,normal,
203061.jpg,hispa,Balanced npk fertilizer[30-10-10]
203062.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203063.jpg,normal,
203064.jpg,hispa,Balanced npk fertilizer[30-10-10]
203065.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203066.jpg,hispa,Balanced npk fertilizer[30-10-10]
203067.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203068.jpg,normal,
203069.jpg,hispa,Balanced npk fertilizer[30-10-10]
203070.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203071.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203072.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203073.jpg,hispa,Balanced npk fertilizer[30-10-10]
203074.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203075.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203076.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203077.jpg,hispa,Balanced npk fertilizer[30-10-10]
203078.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203079.jpg,hispa,Balanced npk fertilizer[30-10-10]
203080.jpg,normal,
203081.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203082.jpg,normal,
203083.jpg,hispa,Balanced npk fertilizer[30-10-10]
203084.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203085.jpg,hispa,Balanced npk fertilizer[30-10-10]
203086.jpg,hispa,Balanced npk fertilizer[30-10-10]
203087.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203088.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203089.jpg,hispa,Balanced npk fertilizer[30-10-10]
203090.jpg,normal,
203091.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203092.jpg,normal,
203093.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203094.jpg,hispa,Balanced npk fertilizer[30-10-10]
203095.jpg,hispa,Balanced npk fertilizer[30-10-10]
203096.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203097.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203098.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203099.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203100.jpg,hispa,Balanced npk fertilizer[30-10-10]
203101.jpg,normal,
203102.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203103.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203104.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203105.jpg,normal,
203106.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203107.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203108.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203109.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
203110.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203111.jpg,normal,
203112.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203113.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203114.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203115.jpg,hispa,Balanced npk fertilizer[30-10-10]
203116.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203117.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203118.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203119.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203120.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203121.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
203122.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203123.jpg,hispa,Balanced npk fertilizer[30-10-10]
203124.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203125.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203126.jpg,normal,
203127.jpg,normal,
203128.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203129.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203130.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203131.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203132.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203133.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
203134.jpg,hispa,Balanced npk fertilizer[30-10-10]
203135.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203136.jpg,hispa,Balanced npk fertilizer[30-10-10]
203137.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203138.jpg,hispa,Balanced npk fertilizer[30-10-10]
203139.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203140.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203141.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203142.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203143.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203144.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203145.jpg,normal,
203146.jpg,hispa,Balanced npk fertilizer[30-10-10]
203147.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203148.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203149.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203150.jpg,normal,
203151.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203152.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203153.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203154.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203155.jpg,normal,
203156.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203157.jpg,normal,
203158.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203159.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203160.jpg,normal,
203161.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203162.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203163.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203164.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203165.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203166.jpg,hispa,Balanced npk fertilizer[30-10-10]
203167.jpg,normal,
203168.jpg,hispa,Balanced npk fertilizer[30-10-10]
203169.jpg,normal,
203170.jpg,hispa,Balanced npk fertilizer[30-10-10]
203171.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203172.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203173.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203174.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203175.jpg,normal,
203176.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203177.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203178.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203179.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203180.jpg,hispa,Balanced npk fertilizer[30-10-10]
203181.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203182.jpg,hispa,Balanced npk fertilizer[30-10-10]
203183.jpg,hispa,Balanced npk fertilizer[30-10-10]
203184.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203185.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203186.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203187.jpg,normal,
203188.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203189.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203190.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203191.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203192.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203193.jpg,hispa,Balanced npk fertilizer[30-10-10]
203194.jpg,normal,
203195.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203196.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203197.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203198.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203199.jpg,hispa,Balanced npk fertilizer[30-10-10]
203200.jpg,normal,
203201.jpg,hispa,Balanced npk fertilizer[30-10-10]
203202.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203203.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203204.jpg,normal,
203205.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203206.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203207.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203208.jpg,normal,
203209.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203210.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203211.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203212.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203213.jpg,hispa,Balanced npk fertilizer[30-10-10]
203214.jpg,hispa,Balanced npk fertilizer[30-10-10]
203215.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203216.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203217.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203218.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203219.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203220.jpg,normal,
203221.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203222.jpg,hispa,Balanced npk fertilizer[30-10-10]
203223.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203224.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203225.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203226.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203227.jpg,hispa,Balanced npk fertilizer[30-10-10]
203228.jpg,normal,
203229.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203230.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203231.jpg,normal,
203232.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203233.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203234.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203235.jpg,hispa,Balanced npk fertilizer[30-10-10]
203236.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203237.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203238.jpg,normal,
203239.jpg,hispa,Balanced npk fertilizer[30-10-10]
203240.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203241.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203242.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203243.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203244.jpg,normal,
203245.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203246.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203247.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203248.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203249.jpg,normal,
203250.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203251.jpg,hispa,Balanced npk fertilizer[30-10-10]
203252.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203253.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203254.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203255.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203256.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203257.jpg,hispa,Balanced npk fertilizer[30-10-10]
203258.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203259.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203260.jpg,hispa,Balanced npk fertilizer[30-10-10]
203261.jpg,hispa,Balanced npk fertilizer[30-10-10]
203262.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203263.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203264.jpg,normal,
203265.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203266.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203267.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203268.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203269.jpg,normal,
203270.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203271.jpg,hispa,Balanced npk fertilizer[30-10-10]
203272.jpg,normal,
203273.jpg,hispa,Balanced npk fertilizer[30-10-10]
203274.jpg,normal,
203275.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203276.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203277.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203278.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203279.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203280.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203281.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203282.jpg,normal,
203283.jpg,normal,
203284.jpg,normal,
203285.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203286.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203287.jpg,normal,
203288.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203289.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203290.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203291.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203292.jpg,normal,
203293.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203294.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203295.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203296.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203297.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203298.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
203299.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
203300.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203301.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203302.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203303.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203304.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203305.jpg,normal,
203306.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203307.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203308.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203309.jpg,normal,
203310.jpg,hispa,Balanced npk fertilizer[30-10-10]
203311.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203312.jpg,normal,
203313.jpg,normal,
203314.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203315.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203316.jpg,hispa,Balanced npk fertilizer[30-10-10]
203317.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203318.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
203319.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203320.jpg,hispa,Balanced npk fertilizer[30-10-10]
203321.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203322.jpg,hispa,NPK 17-17-17 + Zinc Sulfate (ZnSO₄) (Optional)
203323.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203324.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203325.jpg,normal,
203326.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203327.jpg,bacterial_leaf_streak,NPK 10-26-26 + Zinc Sulfate (ZnSO₄) (Optional)
203328.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203329.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203330.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
203331.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203332.jpg,downy_mildew,NPK 10-30-20 + Calcium (Ca) + Zinc (Zn) (Optional)
203333.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203334.jpg,normal,
203335.jpg,bacterial_leaf_blight,NPK 12-32-16 + Zinc Sulfate (ZnSO₄) (Optional)
203336.jpg,normal,
203337.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203338.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203339.jpg,hispa,Balanced npk fertilizer[30-10-10]
203340.jpg,brown_spot,Zinc Sulfate (ZnSO₄) - 21% or 33% Zn
203341.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203342.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203343.jpg,bacterial_panicle_blight,NPK 13-26-21 + Calcium (Ca) (Optional)
203344.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203345.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203346.jpg,hispa,Balanced npk fertilizer[30-10-10]
203347.jpg,hispa,Balanced npk fertilizer[30-10-10]
203348.jpg,dead_heart,Nitrogen-Phosphorus-Potassium (NPK 20-20-20) + Zinc Sulfate (ZnSO₄)
203349.jpg,blast,NPK 10-26-26 (High Phosphorus & Potassium) + Silicon (Optional)
203350.jpg,normal,
203351.jpg,tungro,NPK 12-24-12 + Zinc Sulfate (ZnSO₄) (Optional)
